id,created_at,text,user_screen_name,user_location,sentiment,compound,match
1507068812138782721,2022-03-24 18:56:19+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,Anny31673577,,Neutral,0.0,KKRvsMI
1507068790265171975,2022-03-24 18:56:14+00:00," ""We Respect MS Dhoni's Decision""              - CSK CEO#WhistlePodu #IPL2022 ",Ramkann39551779,,Positive,0.4767,KKRvsMI
1507068776834998272,2022-03-24 18:56:11+00:00," Women’s IPL to be discussed in Governing Council meeting on Friday."" BCCI is serious about hosting a full-fledged IP…",Sebastian1416,Mumbai ,Negative,-0.0772,KKRvsMI
1507068769587572736,2022-03-24 18:56:09+00:00, Quick analysis of Lucknow Super Giants ahead of #IPL2022Potential Playing XI ☑️Strengths ☑️Weaknesses ☑️Have a r…,ps26_11,भारतवर्ष,Positive,0.6908,KKRvsMI
1507068765103542287,2022-03-24 18:56:08+00:00, David Warner's Instagram post ❤️ #IPL2022 #WhistlePodu ,Vijay74262297,,Neutral,0.0,KKRvsMI
1507068762578571267,2022-03-24 18:56:07+00:00, What should be Chennai Super Kings’ Playing XI in IPL 2022? 🤔Let us know below 👇#IPL #IPL2022 #WhistlePodu …,Chiragkumar67,,Positive,0.6908,KKRvsMI
1507068743402156032,2022-03-24 18:56:03+00:00," Congratulations on a legendary tenure as captain of CSK, ! 🙌🏻Can’t wait to see this bromance on the field soon. 🤜🏻…",Arindam01957555,,Positive,0.636,KKRvsMI
1507068733545938948,2022-03-24 18:56:00+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,vikaschembhu,,Neutral,0.0,KKRvsMI
1507068723491852297,2022-03-24 18:55:58+00:00, From 7️⃣ to 8️⃣ and from 🧊 to 🔥Congratulations on a stellar captaincy stint to MS Dhoni and all the best to Jadeja 🤺…,Shubham02156,,Positive,0.6369,KKRvsMI
1507068723332628483,2022-03-24 18:55:58+00:00,MS Dhoni has Handed Over the Chennai Super Kings Captaincy to Ravindra Jadeja Ahead Of the IPL 2022. #MSDhoni #RavindraJadeja #IPL2022,krishsheth2006,"Silvassa, India",Positive,0.5994,KKRvsMI
1507068722821087233,2022-03-24 18:55:58+00:00," Glenn Maxwell filed an FIR after his shoes got stolen in his wedding, later got informed it's a ritual. #IPL2022",imsid_vasu,"Indore , India",Negative,-0.4939,KKRvsMI
1507068713627156480,2022-03-24 18:55:55+00:00, From 7️⃣ to 8️⃣ and from 🧊 to 🔥Congratulations on a stellar captaincy stint to MS Dhoni and all the best to Jadeja 🤺…,Alind06589972,BHARAT,Positive,0.6369,KKRvsMI
1507068705624117259,2022-03-24 18:55:54+00:00," “MS Dhoni was, is and will be my go-to person.” - Captain Ravindra Jadeja  #Whistlepodu #IPL2022 #Dhoni ht…",fangirllll_19,"Bengaluru, India",Neutral,0.0,KKRvsMI
1507068698648989706,2022-03-24 18:55:52+00:00," In a Women's IPL, which team would you like Smriti Mandhana to play for? 😃#IPL2022 #CSK #ChennaiSuperKings https:/…",Chiragkumar67,,Positive,0.5994,KKRvsMI
1507068671629447170,2022-03-24 18:55:45+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,ShixSays,,Neutral,0.0,KKRvsMI
1507068663928856576,2022-03-24 18:55:44+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,mr_japystar_07,"बिकानेर, भारत",Neutral,0.0,KKRvsMI
1507068663102287872,2022-03-24 18:55:43+00:00, Warning! it can break your heart💔📸: IPL/BCCI#IPL2022 #MSDhoni #CSK ,viratsathish77,நெல்லை                      ,Negative,-0.4003,KKRvsMI
1507068643221590016,2022-03-24 18:55:39+00:00,#IPL2022 is coming on 26th March with.. MSD and Virat not captaining their teams  and    without ABD🥲 without #Pandyabrothers. without Warner.. And many more.. 🙂.. 👍🏻.. #Alliswell.. ❤..,Lam_S18,,Neutral,0.0,KKRvsMI
1507068639236673542,2022-03-24 18:55:38+00:00, 🔥reacts only! #PlayBold #WeAreChallengers #IPL2022 #Mission2022 #RCB #ViratKohli𓃵 ,Prasad45737300,"Bengaluru South, India",Neutral,0.0,KKRvsMI
1507068637579862020,2022-03-24 18:55:37+00:00, Meet 's new captain - 🔥#RavindraJadeja #CSK #IPL #IPL2022 ,_Ankit_0_,"Mumbai, India",Neutral,0.0,KKRvsMI
1507068619414392832,2022-03-24 18:55:33+00:00, Hat-tricks define a bowler's relentless determination to showcase his best. 💪🏻Our very own  became the 3️⃣r…,Sasi83701329,kodali ,Positive,0.7964,KKRvsMI
1507068570806919168,2022-03-24 18:55:21+00:00, . just speaking out loud what we all are thinking. 🤩 #PlayBold #WeAreChallengers #IPL2022 #…,Imvksakshi,,Neutral,0.0,KKRvsMI
1507068558702166016,2022-03-24 18:55:19+00:00,Going to miss both of them walking out for toss! Maybe goona miss lot of games due to exams in May; but need to thank these two for making me love cricket!!#IPL2022  ,DrDhirajkachare,"Mumbai, India",Positive,0.8841,KKRvsMI
1507068520563154944,2022-03-24 18:55:09+00:00,MS Dhoni and Virat Kohli Will He Playing As A Player For their Respective Franchise In IPL 2022. #MSDhoni #ViratKohli𓃵 #IPL2022,krishsheth2006,"Silvassa, India",Positive,0.5574,KKRvsMI
1507068518562414602,2022-03-24 18:55:09+00:00," ‘MS Dhoni giving up CSK captaincy truly brings about the end of an era’Watch: ,  &amp; …",drabishek7,avadi chennai,Positive,0.6486,KKRvsMI
1507068511188881408,2022-03-24 18:55:07+00:00, The God of Cricket  💙with 5 IPL trophies !! 🤩#IPL2022 | #MumbaiIndians ,Rohitkideewanii,Dil se dil tak ❤️,Positive,0.3987,KKRvsMI
1507068509431676928,2022-03-24 18:55:07+00:00, There’s a new Lion King.#MSDhoni #IPL2022 #TataIPL2022 ,vishwkant0693,"Swaroop nagar,Delhi",Neutral,0.0,KKRvsMI
1507068504737914882,2022-03-24 18:55:06+00:00, From 7️⃣ to 8️⃣ and from 🧊 to 🔥Congratulations on a stellar captaincy stint to MS Dhoni and all the best to Jadeja 🤺…,tamilkaathalan,,Positive,0.6369,KKRvsMI
1507068502716272647,2022-03-24 18:55:05+00:00," See you soon, Mumbai! 👋#TATAIPL #IPL2022 #KKR #AmiKKR ",t_das123,,Neutral,0.0,KKRvsMI
1507068487608389652,2022-03-24 18:55:02+00:00," We're living in the era where faf is rcb captain , dhoni giving captaincy to jaggu  and Suresh Raina doing commentary Ti…",koraakaagaj,India,Positive,0.34,KKRvsMI
1507068486237175808,2022-03-24 18:55:01+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,Aaliyaz6,,Neutral,0.0,KKRvsMI
1507068480830517249,2022-03-24 18:55:00+00:00, 'MS Dhoni will be Jadeja's rock in maiden captaincy stint'How will newly appointed skipper #RavindraJadeja take #CSK’s lega…,ragpare,India,Neutral,0.0,KKRvsMI
1507068474224672768,2022-03-24 18:54:58+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,prabhuhassan79,"Thanjavur, India",Neutral,0.0,KKRvsMI
1507068462178664448,2022-03-24 18:54:56+00:00, Thanku ❤ A edit #MSDhoni #CSK #IPL2022 ,SpokespersonFW,EL FIRKI HOUSE-76,Neutral,0.0,KKRvsMI
1507068459313942528,2022-03-24 18:54:55+00:00," 'Mumbai’s investment in power hitting may come in handy',  &amp;  talk all things #MI,…",ragpare,India,Neutral,0.0,KKRvsMI
1507068456557957120,2022-03-24 18:54:54+00:00," Waiting for Sunday like. 😉Have a great day, 12th Man Army! 🤩#PlayBold #WeAreChallengers #IPL2022 #Mission2022 …",rubens_mani,"Nellore, India",Positive,0.784,KKRvsMI
1507068446776909839,2022-03-24 18:54:52+00:00, The red carpet is laid for cricket’s biggest festival as Indian T20 League rolls around for its 15th season. Watch …,ragpare,India,Positive,0.4939,KKRvsMI
1507068422101749785,2022-03-24 18:54:46+00:00, Our Mumbai Indians new hastag for #IPL2022 has been came.So write #MumbaiIndians 💙 in comment section if you r a …,rebelstartweetz,,Neutral,0.0,KKRvsMI
1507068417370574857,2022-03-24 18:54:45+00:00,#IPL2022 ्| MS Dhoni Hands Over Chennai Super Kings' Captaincy To Ravindra Jadeja ्#MSDhoni𓃵 ,Royal_Atul_Rana,अखंड भारत 🚩🚩🚩🚩🚩 ,Positive,0.5994,KKRvsMI
1507068410890530821,2022-03-24 18:54:43+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,Sanjay63759,,Neutral,0.0,KKRvsMI
1507068400614330371,2022-03-24 18:54:41+00:00, Moments from our jersey distribution #AbApniBaariHai 💪#LSG #LucknowSuperGiants #IPL2022  #TataIPL #Lucknow #UttarPradesh…,_parii1,,Neutral,0.0,KKRvsMI
1507068392997474321,2022-03-24 18:54:39+00:00, Bade Miyan Chote Miyan Featuring IPL Players#IPL2022 #IPL ,iEatCricket,"Uttar Pradesh, India ",Neutral,0.0,KKRvsMI
1507068392116670488,2022-03-24 18:54:39+00:00, END OF AN ERA 💔#MSDhoni𓃵 #CSK𓃬 #IPL2022 #ravindrajadeja𓃵 ,SiddharthHowal7,"Mumbai, India",Neutral,0.0,KKRvsMI
1507068390430547968,2022-03-24 18:54:38+00:00, 🔥reacts only! #PlayBold #WeAreChallengers #IPL2022 #Mission2022 #RCB #ViratKohli𓃵 ,ImPrathap1,Shivamogga,Neutral,0.0,KKRvsMI
1507068387318386690,2022-03-24 18:54:38+00:00, Can think of a better replacement skipper for MS Dhoni than the Rockstar  !! #IPL2022,Vignesh16328633,,Positive,0.5399,KKRvsMI
1507068382503649280,2022-03-24 18:54:37+00:00, THALA passes the baton to THALAPATHY⚔️ |  | #IPL2022 | #CSK ,venkat_rc_9,,Neutral,0.0,KKRvsMI
1507068378262884359,2022-03-24 18:54:36+00:00, Moments from our jersey distribution #AbApniBaariHai 💪#LSG #LucknowSuperGiants #IPL2022  #TataIPL #Lucknow #UttarPradesh…,PawanKa27881112,,Neutral,0.0,KKRvsMI
1507068375758884879,2022-03-24 18:54:35+00:00, King Virat Kohli Is Ready For #IPL2022 &amp; So Are We! 😎📸   •  • #PlayBold …,arunkarthi_offl,"Krishnagiri, Tamilnadu, India",Positive,0.4199,KKRvsMI
1507068371833016331,2022-03-24 18:54:34+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,KarriPradeep,"अनकापल्ली, भारत",Neutral,0.0,KKRvsMI
1507068354971914251,2022-03-24 18:54:30+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,Shamsha24384704,,Neutral,0.0,KKRvsMI
1507068345194991628,2022-03-24 18:54:28+00:00, 🔥reacts only! #PlayBold #WeAreChallengers #IPL2022 #Mission2022 #RCB #ViratKohli𓃵 ,imPkumar18,Madurai,Neutral,0.0,KKRvsMI
1507068343412482069,2022-03-24 18:54:27+00:00, #IPL2022 | MS Dhoni Hands Over Chennai Super Kings' Captaincy To Ravindra Jadeja Read more:  …,rams04021989,"Hyderabad, India",Positive,0.5994,KKRvsMI
1507068318380814336,2022-03-24 18:54:21+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,TATA_IPL,India,Neutral,0.0,KKRvsMI
1507068312307453971,2022-03-24 18:54:20+00:00, 📹 | Behind the Kings! 😅Our 🦁s entertaining us as always 🤷‍♂️#SaddaPunjab #IPL2022 #PunjabKings #ਸਾਡਾਪੰਜਾਬ …,Jaskaran7080,"Punjab, India",Positive,0.4926,KKRvsMI
1507068271450738690,2022-03-24 18:54:10+00:00, Just 3 days to go. #RR #IPL2022 Image:  ,S_O_N_U_2_1_6_3,"Gurgaon, India",Neutral,0.0,KKRvsMI
1507068267793305620,2022-03-24 18:54:09+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,blessedwithsins,"Hyderabad, India",Neutral,0.0,KKRvsMI
1507068259580858388,2022-03-24 18:54:07+00:00," Turning the pages of an iconic 📖!After #MSDhoni's 🔥 chapter 𝟕, are you ready for a 💥 story in chapter 𝟖 ft. …",DAVEEDAVANIGAD1,,Positive,0.4199,KKRvsMI
1507068259379871744,2022-03-24 18:54:07+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,lucanurag,"Gorakhpur, India",Neutral,0.0,KKRvsMI
1507068248004603904,2022-03-24 18:54:04+00:00," As always with #MSDhoni𓃵, the timing of his decision is superb. Great way to pass the baton and #jadeja can learn a lot when…",CharanC40301133,,Positive,0.8481,KKRvsMI
1507068247690006528,2022-03-24 18:54:04+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,_Ankit_0_,"Mumbai, India",Neutral,0.0,KKRvsMI
1507068238282489858,2022-03-24 18:54:02+00:00,I guess …ipl isade for entertainment …i don’t know why people take it this seriously ..#IPL2022,Pandeyjispeaks_,"Southwick st. , london",Positive,0.2323,KKRvsMI
1507068230715998208,2022-03-24 18:54:00+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,BholaSambu,,Neutral,0.0,KKRvsMI
1507068184616407040,2022-03-24 18:53:49+00:00, There’s a new Lion King.#MSDhoni #IPL2022 #TataIPL2022 ,aJinKyA3356,"Pune, India",Neutral,0.0,KKRvsMI
1507068168652484608,2022-03-24 18:53:46+00:00," ""Whatever decision  takes is in the best interest of CSK. There are some reasons probably why he wanted to do it t…",AaronDio1,,Positive,0.802,KKRvsMI
1507068145042804750,2022-03-24 18:53:40+00:00,Only god can save  this season . My strength to u Kane 😑#IPL2022 #IPLSchedule ,moneereddy,"Hyderabad, India",Positive,0.8176,KKRvsMI
1507068116748029979,2022-03-24 18:53:33+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,ArasanMaster,,Neutral,0.0,KKRvsMI
1507068100650291210,2022-03-24 18:53:29+00:00, #SuperGiantsMentor Gautam Gambhir isn't in the IPL Bio-Bubble. So do Owner/ Chairperson Dr Sanjiv Goenka Sir.#AbAp…,Santosh_kN55,"Uttar Pradesh, India",Neutral,0.0,KKRvsMI
1507068094337863693,2022-03-24 18:53:28+00:00,MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,justsrkianthing,just srkian things,Neutral,0.0,KKRvsMI
1507068094082011138,2022-03-24 18:53:28+00:00, From 7️⃣ to 8️⃣ and from 🧊 to 🔥Congratulations on a stellar captaincy stint to MS Dhoni and all the best to Jadeja 🤺…,Pritesh06958765,"Warora, India",Positive,0.6369,KKRvsMI
1507068082954522643,2022-03-24 18:53:25+00:00, From 7️⃣ to 8️⃣ and from 🧊 to 🔥Congratulations on a stellar captaincy stint to MS Dhoni and all the best to Jadeja 🤺…,manojsaty,Yama lokam,Positive,0.6369,KKRvsMI
1507068069314764804,2022-03-24 18:53:22+00:00,#IPL2022 Can Be Organized Without Spectators Due to Terror Threat 😂😂😂 #Indian    ,ixrarjuttpti,"Punjab, Pakistan",Negative,-0.7783,KKRvsMI
1507068068110880768,2022-03-24 18:53:22+00:00, Most Wins in IPL Playoffs as Captain15: MS Dhoni10: Rohit Sharma  5: Gautam Gambhir  4: David Warner#IPL2022,RappyNagaraj,"Hyderabad, India",Positive,0.6115,KKRvsMI
1507068056564031497,2022-03-24 18:53:19+00:00,Finally a proper wicket for #ENGvWI &amp; apparently  haven’t a clue how to bat on it. Probably already thinking about the money they’ll make playing thrashball in the #IPL2022,PJDawe,"Slough,UK,the Universe ",Positive,0.2023,KKRvsMI
1507068055641214977,2022-03-24 18:53:19+00:00, The End of An Era 😢 |  #ViratKohli𓃵 | #MSDhoni | #IPL2022 | #CSKvKKR ,ashhx18,,Neutral,0.0,KKRvsMI
1507068028113997824,2022-03-24 18:53:12+00:00," Congratulations on a legendary tenure as captain of CSK, ! 🙌🏻Can’t wait to see this bromance on the field soon. 🤜🏻…",KrishnaKesava1,,Positive,0.636,KKRvsMI
1507067999089729536,2022-03-24 18:53:05+00:00, No. Of Titles won by KKR = 2No. of years CSK got Banned = 22 days left for #IPL2022,RhythmNhr18,Asia,Negative,-0.128,KKRvsMI
1507067992927981596,2022-03-24 18:53:04+00:00,ITS BEEN PLEASURE TO WACH YOU AS A CAPTAIN EVER SINCE I BORN..#CSK𓃬 #MSDhoni𓃵 #CricketTwitter #IPL2022 #ENDOFANERA #Captain #TATAIPL2022 #CSK #ChennaiSuperKings #BCCI #Congratulations,VickeyR674,,Positive,0.6633,KKRvsMI
1507067966445490176,2022-03-24 18:52:57+00:00," Congratulations Ravindra Jadeja!  well deserved, looking forward to you leading #CSK in #IPL2022 Great decision…",Keshavj64739847,Kolkata ,Positive,0.8858,KKRvsMI
1507067937030811649,2022-03-24 18:52:50+00:00," ""We Respect MS Dhoni's Decision""              - CSK CEO#WhistlePodu #IPL2022 ",TrilokchandRR,,Positive,0.4767,KKRvsMI
1507067925563265037,2022-03-24 18:52:48+00:00, David Warner's Instagram post ❤️ #IPL2022 #WhistlePodu ,prateek_pranam,,Neutral,0.0,KKRvsMI
1507067924623740938,2022-03-24 18:52:47+00:00, Can think of a better replacement skipper for MS Dhoni than the Rockstar  !! #IPL2022,CharanC40301133,,Positive,0.5399,KKRvsMI
1507067924082618368,2022-03-24 18:52:47+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,_IAMWOLVERINE_,te amo...emma stone,Neutral,0.0,KKRvsMI
1507067892864471061,2022-03-24 18:52:40+00:00," 7️⃣➡️8️⃣Congratulations sir , We hope you will carry forward the legacy of our leader . 💛🦁#MSDhoni  #IPL…",Ananyacricket,भारत 🇮🇳,Positive,0.4404,KKRvsMI
1507067886757564417,2022-03-24 18:52:38+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,CharanC40301133,,Neutral,0.0,KKRvsMI
1507067875185479713,2022-03-24 18:52:36+00:00, Creativity level of RCB fans 🔥❤   Only For you guy's ❤.. Good luck RCB #IPL2022 ht…,itschandan17,,Positive,0.8176,KKRvsMI
1507067850959179791,2022-03-24 18:52:30+00:00,Joshy Bhai knocked and finished. #RR #IPL2022 ,aakashs26,"Bengaluru, India",Neutral,0.0,KKRvsMI
1507067832403578891,2022-03-24 18:52:25+00:00, What do you think who will score most runs for CSK? #WhistlePodu #IPL2022 ,BharatBannigid7,"Ramdurg, India",Neutral,0.0,KKRvsMI
1507067831195602945,2022-03-24 18:52:25+00:00, Ready to scale the 𝙎𝙝𝙞𝙠𝙝𝙖𝙧 of success with #SaddaPunjab 🏔️ #IPL2022 #PunjabKings #ਸਾਡਾਪੰਜਾਬ ,Jaskaran7080,"Punjab, India",Positive,0.7351,KKRvsMI
1507067828049960961,2022-03-24 18:52:24+00:00,The Last time both MS Dhoni and Virat Kohli Played as the Captains Against Each Other. #MSDhoni #ViratKohli𓃵 #IPL2022 #IPL,krishsheth2006,"Silvassa, India",Positive,0.34,KKRvsMI
1507067822387580929,2022-03-24 18:52:23+00:00,End of era We always miss you 😘#MSDhoni #ViratKohli #IPL2022   ,ajay_jaat1999,"Jaipur, India",Negative,-0.1531,KKRvsMI
1507067821796524032,2022-03-24 18:52:23+00:00," You led the pack with class MSD, and all of us watched in awe 🥺💙All the best to the man next in line 👉🏼  🤝🏼…",Meme_Heist_02,India,Positive,0.6369,KKRvsMI
1507067820655403017,2022-03-24 18:52:23+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,Sreekanth_Bsk11,Gandlapalli ,Neutral,0.0,KKRvsMI
1507067817866121217,2022-03-24 18:52:22+00:00," “MS Dhoni was, is and will be my go-to person.”  - Ravindra Jadeja #Whistlepodu #IPL2022 #Dhoni #Jadeja …",Pujadhoni77,"Bhagalpur(Bihar), India",Neutral,0.0,KKRvsMI
1507067755178053634,2022-03-24 18:52:07+00:00," You led the pack with class MSD, and all of us watched in awe 🥺💙All the best to the man next in line 👉🏼  🤝🏼…",nadiyogi21,India,Positive,0.6369,KKRvsMI
1507067733627719689,2022-03-24 18:52:02+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,KrishnaKesava1,,Neutral,0.0,KKRvsMI
1507067724836466688,2022-03-24 18:52:00+00:00," As always with #MSDhoni𓃵, the timing of his decision is superb. Great way to pass the baton and #jadeja can learn a lot when…",sashmit412,"Jharkhand,INDIA",Positive,0.8481,KKRvsMI
1507067677566971905,2022-03-24 18:51:48+00:00, MS Dhoni leaving CSK captaincy and continuing as a player: #IPL2022 ,FPLxGod,FPL Code: 1sux5c,Neutral,0.0,KKRvsMI
1507067669475840003,2022-03-24 18:51:47+00:00, David Warner's Instagram post ❤️ #IPL2022 #WhistlePodu ,MeyyuMonster,,Neutral,0.0,KKRvsMI
1507067658109218816,2022-03-24 18:51:44+00:00, 1st Day in Mumbai 💥🦁#WhistlePodu | #IPL2022 ,Vignesh16328633,,Neutral,0.0,KKRvsMI
1507067643676999685,2022-03-24 18:51:40+00:00," You led the pack with class MSD, and all of us watched in awe 🥺💙All the best to the man next in line 👉🏼  🤝🏼…",vishwkant0693,"Swaroop nagar,Delhi",Positive,0.6369,KKRvsMI
1507067633891352577,2022-03-24 18:51:38+00:00, The Show-stoppers! 😍  #KKR #KKRHaiTaiyaar #IPL2022 #GalaxyOfKnights #কেকেআর ,YuganshChhabra,,Neutral,0.0,KKRvsMI
1507067601888890883,2022-03-24 18:51:30+00:00, . just speaking out loud what we all are thinking. 🤩 #PlayBold #WeAreChallengers #IPL2022 #…,SaiChar01793986,,Neutral,0.0,KKRvsMI
